count 	 data 	 target 	 output 
347	tensor([0.1429, 0.7809, 0.0027])	tensor([0.])	tensor([0.])
348	tensor([0.0011, 0.4701, 0.0577])	tensor([1.])	tensor([1.])
349	tensor([0.0000, 0.0000, 0.0015])	tensor([0.])	tensor([0.])
350	tensor([0.0000, 0.0003, 0.0333])	tensor([0.])	tensor([0.])
351	tensor([0.0000, 0.0065, 0.0043])	tensor([0.])	tensor([0.])
352	tensor([0.0217, 0.6654, 0.0014])	tensor([0.])	tensor([1.])
353	tensor([0.0213, 0.3915, 0.0355])	tensor([1.])	tensor([1.])
354	tensor([0.0000, 0.0038, 0.2275])	tensor([0.])	tensor([0.])
355	tensor([0.0000, 0.2160, 0.2275])	tensor([1.])	tensor([1.])
356	tensor([0.0000, 0.1736, 0.0040])	tensor([0.])	tensor([0.])
357	tensor([0.0449, 0.6828, 0.2275])	tensor([1.])	tensor([1.])
358	tensor([0.0100, 0.3100, 0.1394])	tensor([1.])	tensor([1.])
359	tensor([0.0143, 0.1910, 0.0187])	tensor([1.])	tensor([1.])
360	tensor([0.0000, 0.0095, 0.2275])	tensor([0.])	tensor([0.])
361	tensor([0.0000, 0.0733, 0.0038])	tensor([0.])	tensor([0.])
362	tensor([0.0000, 0.0156, 0.0333])	tensor([0.])	tensor([0.])
363	tensor([0.0000, 0.0022, 0.0057])	tensor([0.])	tensor([0.])
364	tensor([0.0000, 0.1072, 0.0000])	tensor([1.])	tensor([0.])
365	tensor([0.0243, 0.6139, 0.0041])	tensor([1.])	tensor([1.])
366	tensor([0.0000, 0.0811, 0.1394])	tensor([0.])	tensor([0.])
367	tensor([0.0000, 0.0008, 0.0007])	tensor([0.])	tensor([0.])
368	tensor([0.0467, 0.3010, 0.2147])	tensor([1.])	tensor([1.])
369	tensor([0.0186, 0.6397, 0.1394])	tensor([1.])	tensor([1.])
370	tensor([0.0000, 0.0009, 0.1394])	tensor([0.])	tensor([0.])
371	tensor([0.0000, 0.0004, 0.0007])	tensor([0.])	tensor([0.])
372	tensor([0.0000, 0.0083, 0.2147])	tensor([0.])	tensor([0.])
373	tensor([0.0000, 0.0926, 0.0038])	tensor([1.])	tensor([0.])
374	tensor([0.0000, 0.0020, 0.0355])	tensor([0.])	tensor([0.])
375	tensor([0.0557, 0.3917, 0.2275])	tensor([1.])	tensor([1.])
376	tensor([0.0033, 0.1697, 0.0015])	tensor([1.])	tensor([1.])
377	tensor([0.0000, 0.0048, 0.0577])	tensor([0.])	tensor([0.])
378	tensor([0.0273, 0.2533, 0.2147])	tensor([1.])	tensor([1.])
379	tensor([0.0055, 0.1654, 0.0003])	tensor([1.])	tensor([1.])
380	tensor([0.0072, 0.0571, 0.2147])	tensor([1.])	tensor([1.])
381	tensor([0.0323, 0.7577, 0.1394])	tensor([0.])	tensor([1.])
382	tensor([0.0000, 0.1713, 0.0043])	tensor([0.])	tensor([0.])
383	tensor([0.0000, 0.0765, 0.2147])	tensor([1.])	tensor([0.])
384	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
385	tensor([0.0272, 0.1873, 0.2147])	tensor([1.])	tensor([1.])
386	tensor([0.0000, 0.0190, 0.0333])	tensor([0.])	tensor([0.])
387	tensor([0.0503, 0.3201, 0.2147])	tensor([1.])	tensor([1.])
388	tensor([0.0000, 0.0165, 0.0333])	tensor([0.])	tensor([0.])
389	tensor([0.0000, 0.0789, 0.0025])	tensor([1.])	tensor([0.])
390	tensor([0.0000, 0.0183, 0.0187])	tensor([0.])	tensor([0.])
391	tensor([0.0250, 0.5511, 0.2275])	tensor([1.])	tensor([1.])
392	tensor([0.0018, 0.3997, 0.0065])	tensor([1.])	tensor([1.])
393	tensor([0.0103, 0.0351, 0.0592])	tensor([1.])	tensor([1.])
394	tensor([0.0000, 0.0027, 0.0577])	tensor([0.])	tensor([0.])
395	tensor([0.0000, 0.1267, 0.0196])	tensor([0.])	tensor([0.])
396	tensor([0.2182, 0.8705, 0.2147])	tensor([1.])	tensor([1.])
397	tensor([0.0000, 0.0333, 0.0333])	tensor([1.])	tensor([0.])
398	tensor([0.0016, 0.3693, 0.2275])	tensor([1.])	tensor([1.])
399	tensor([0.0000, 0.0315, 0.0333])	tensor([0.])	tensor([0.])
400	tensor([0.0000, 0.0150, 0.0057])	tensor([0.])	tensor([0.])
401	tensor([0.0122, 0.0873, 0.2147])	tensor([1.])	tensor([1.])
402	tensor([0.0000, 0.0006, 0.1394])	tensor([0.])	tensor([0.])
403	tensor([0.0000, 0.0048, 0.0187])	tensor([0.])	tensor([0.])
404	tensor([0.0000, 0.0018, 0.0040])	tensor([0.])	tensor([0.])
405	tensor([1.0000, 0.9998, 0.1394])	tensor([0.])	tensor([-0.])
406	tensor([0.0089, 0.5849, 0.1394])	tensor([1.])	tensor([1.])
407	tensor([0.0000, 0.0363, 0.0355])	tensor([0.])	tensor([0.])
408	tensor([0.0348, 0.4039, 0.2275])	tensor([1.])	tensor([1.])
409	tensor([0.0000, 0.0008, 0.0355])	tensor([0.])	tensor([0.])
410	tensor([0.0000, 0.0302, 0.2147])	tensor([0.])	tensor([0.])
411	tensor([0.0242, 0.1853, 0.2147])	tensor([1.])	tensor([1.])
412	tensor([0.0000, 0.0158, 0.0079])	tensor([0.])	tensor([0.])
413	tensor([0.0000, 0.1741, 0.0355])	tensor([0.])	tensor([0.])
414	tensor([0.0013, 0.4173, 0.2275])	tensor([1.])	tensor([1.])
415	tensor([0.0240, 0.6541, 0.2275])	tensor([1.])	tensor([1.])
416	tensor([0.0000, 0.0268, 0.0333])	tensor([0.])	tensor([0.])
417	tensor([0.0319, 0.3669, 0.2147])	tensor([1.])	tensor([1.])
418	tensor([0.0000, 0.0101, 0.0333])	tensor([0.])	tensor([0.])
419	tensor([0.0020, 0.3635, 0.0040])	tensor([1.])	tensor([1.])
420	tensor([0.0000, 0.0000, 0.0001])	tensor([0.])	tensor([0.])
421	tensor([0.0165, 0.0868, 0.2147])	tensor([1.])	tensor([1.])
422	tensor([0.0000, 0.0105, 0.1394])	tensor([0.])	tensor([0.])
423	tensor([0.0000, 0.0429, 0.0039])	tensor([0.])	tensor([0.])
424	tensor([0.0000, 0.0643, 0.0187])	tensor([0.])	tensor([0.])
425	tensor([0.0018, 0.3565, 0.0355])	tensor([1.])	tensor([1.])
426	tensor([0.0000, 0.1833, 0.0000])	tensor([0.])	tensor([0.])
427	tensor([0.0000, 0.0179, 0.1394])	tensor([0.])	tensor([0.])
428	tensor([0.0000, 0.0030, 0.0592])	tensor([1.])	tensor([0.])
429	tensor([0.0180, 0.1047, 0.2275])	tensor([1.])	tensor([1.])
430	tensor([0.0000, 0.0072, 0.0592])	tensor([0.])	tensor([0.])
431	tensor([0.0258, 0.3021, 0.0110])	tensor([1.])	tensor([1.])
432	tensor([0.0338, 0.6957, 0.1394])	tensor([1.])	tensor([1.])
433	tensor([0.0000, 0.0090, 0.2275])	tensor([0.])	tensor([0.])
434	tensor([0.0000, 0.0242, 0.0187])	tensor([0.])	tensor([0.])
435	tensor([0.0263, 0.7655, 0.0187])	tensor([1.])	tensor([1.])
436	tensor([0.0308, 0.6328, 0.0577])	tensor([1.])	tensor([1.])
437	tensor([0.0027, 0.0443, 0.0592])	tensor([1.])	tensor([1.])
438	tensor([0.0000, 0.0056, 0.0187])	tensor([0.])	tensor([0.])
439	tensor([0.0000, 0.0637, 0.0016])	tensor([0.])	tensor([0.])
440	tensor([0.0000, 0.1101, 0.0592])	tensor([0.])	tensor([0.])
441	tensor([0.0820, 0.5411, 0.2275])	tensor([1.])	tensor([1.])
442	tensor([0.0000, 0.0206, 0.0196])	tensor([0.])	tensor([0.])
443	tensor([0.0000, 0.0100, 0.0187])	tensor([0.])	tensor([0.])
444	tensor([0.0444, 0.4775, 0.0333])	tensor([0.])	tensor([1.])
445	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
446	tensor([0.0000, 0.0854, 0.0592])	tensor([0.])	tensor([0.])
447	tensor([0.0075, 0.0337, 0.2147])	tensor([1.])	tensor([1.])
448	tensor([0.0000, 0.0566, 0.0187])	tensor([0.])	tensor([0.])
449	tensor([0.0174, 0.3384, 0.2275])	tensor([1.])	tensor([1.])
450	tensor([0.0115, 0.5181, 0.0592])	tensor([1.])	tensor([1.])
451	tensor([0.0202, 0.4588, 0.2275])	tensor([1.])	tensor([1.])
452	tensor([0.0000, 0.0064, 0.0110])	tensor([0.])	tensor([0.])
453	tensor([0.0000, 0.0052, 0.0032])	tensor([0.])	tensor([0.])
454	tensor([0.0000, 0.0000, 0.0002])	tensor([0.])	tensor([0.])
455	tensor([0.0285, 0.6250, 0.0592])	tensor([1.])	tensor([1.])
456	tensor([0.0040, 0.0564, 0.0577])	tensor([0.])	tensor([1.])
457	tensor([0.0000, 0.1154, 0.0355])	tensor([0.])	tensor([0.])
458	tensor([0.0000, 0.0185, 0.0333])	tensor([0.])	tensor([0.])
459	tensor([0.0312, 0.1450, 0.0050])	tensor([0.])	tensor([1.])
460	tensor([0.0000, 0.0116, 0.0001])	tensor([1.])	tensor([0.])
461	tensor([0.0262, 0.6065, 0.2147])	tensor([1.])	tensor([1.])
462	tensor([0.0592, 0.4463, 0.0577])	tensor([1.])	tensor([1.])
463	tensor([0.0000, 0.0000, 0.0038])	tensor([0.])	tensor([0.])
464	tensor([0.0588, 0.9465, 0.1394])	tensor([1.])	tensor([0.])
465	tensor([0.0000, 0.1064, 0.0577])	tensor([0.])	tensor([0.])
466	tensor([0.0227, 0.0466, 0.2147])	tensor([1.])	tensor([1.])
467	tensor([0.0000, 0.0155, 0.0040])	tensor([0.])	tensor([0.])
468	tensor([0.1958, 0.5387, 0.2275])	tensor([1.])	tensor([1.])
469	tensor([0.0270, 0.8043, 0.0592])	tensor([1.])	tensor([1.])
470	tensor([0.0526, 0.8598, 0.0014])	tensor([0.])	tensor([0.])
471	tensor([0.0000, 0.1010, 0.2147])	tensor([0.])	tensor([0.])
472	tensor([0.0000, 0.0197, 0.0592])	tensor([0.])	tensor([0.])
473	tensor([0.0491, 0.4659, 0.0333])	tensor([1.])	tensor([1.])
474	tensor([0.0127, 0.6082, 0.2147])	tensor([1.])	tensor([1.])
475	tensor([0.0000, 0.0295, 0.2147])	tensor([0.])	tensor([0.])
476	tensor([0.0208, 0.1597, 0.0577])	tensor([0.])	tensor([1.])
477	tensor([0.0000, 0.1471, 0.0592])	tensor([1.])	tensor([0.])
478	tensor([0.0334, 0.4814, 0.2275])	tensor([1.])	tensor([1.])
479	tensor([0.0526, 0.8073, 0.1394])	tensor([1.])	tensor([1.])
480	tensor([0.0728, 0.3844, 0.2147])	tensor([1.])	tensor([1.])
481	tensor([0.1429, 0.8131, 0.0355])	tensor([0.])	tensor([0.])
482	tensor([0.0000, 0.0405, 0.0355])	tensor([0.])	tensor([0.])
483	tensor([0.2500, 0.9837, 0.0355])	tensor([0.])	tensor([0.])
484	tensor([0.0000, 0.0143, 0.0196])	tensor([0.])	tensor([0.])
485	tensor([0.0000, 0.0184, 0.0027])	tensor([0.])	tensor([0.])
486	tensor([0.0000, 0.0831, 0.2147])	tensor([0.])	tensor([0.])
487	tensor([0.0000, 0.0235, 0.0036])	tensor([0.])	tensor([0.])
488	tensor([0.0290, 0.7628, 0.1394])	tensor([1.])	tensor([1.])
489	tensor([0.0000, 0.0246, 0.0592])	tensor([0.])	tensor([0.])
490	tensor([0.0000e+00, 8.5853e-02, 8.0452e-06])	tensor([0.])	tensor([0.])
491	tensor([0.0000, 0.1228, 0.2147])	tensor([1.])	tensor([0.])
492	tensor([0.0357, 0.5168, 0.1394])	tensor([1.])	tensor([1.])
493	tensor([0.0070, 0.4977, 0.1394])	tensor([1.])	tensor([1.])
494	tensor([0.0088, 0.4091, 0.2275])	tensor([1.])	tensor([1.])
495	tensor([0.0000, 0.0025, 0.0355])	tensor([0.])	tensor([0.])
496	tensor([0.0000, 0.1403, 0.2275])	tensor([1.])	tensor([1.])
497	tensor([0.0000, 0.0325, 0.1394])	tensor([0.])	tensor([0.])
498	tensor([0.0427, 0.6884, 0.0042])	tensor([1.])	tensor([1.])
499	tensor([0.0424, 0.7306, 0.1394])	tensor([1.])	tensor([1.])
500	tensor([0.0000, 0.0249, 0.0592])	tensor([0.])	tensor([0.])
501	tensor([0.0000, 0.0005, 0.2275])	tensor([0.])	tensor([0.])
502	tensor([0.0000, 0.0011, 0.0187])	tensor([0.])	tensor([0.])
503	tensor([0.0000, 0.0000, 0.0041])	tensor([0.])	tensor([0.])
504	tensor([0.0000, 0.0000, 0.0019])	tensor([0.])	tensor([0.])
505	tensor([0.0991, 0.7173, 0.0577])	tensor([1.])	tensor([1.])
506	tensor([0.0194, 0.4239, 0.0577])	tensor([1.])	tensor([1.])
507	tensor([0.1111, 0.2418, 0.0027])	tensor([0.])	tensor([1.])
508	tensor([0.0170, 0.3429, 0.2147])	tensor([1.])	tensor([1.])
509	tensor([0.0039, 0.1306, 0.0333])	tensor([1.])	tensor([1.])
510	tensor([0.0000, 0.1488, 0.2147])	tensor([0.])	tensor([1.])
511	tensor([0.0000, 0.0057, 0.0592])	tensor([0.])	tensor([0.])
512	tensor([0.0000, 0.0115, 0.0196])	tensor([0.])	tensor([0.])
513	tensor([0.0245, 0.2459, 0.2147])	tensor([1.])	tensor([1.])
514	tensor([0.0498, 0.6939, 0.2147])	tensor([1.])	tensor([1.])
515	tensor([0.0033, 0.3233, 0.1394])	tensor([1.])	tensor([1.])
516	tensor([0.0000, 0.1674, 0.2147])	tensor([0.])	tensor([1.])
517	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
518	tensor([0.0000, 0.0176, 0.0025])	tensor([0.])	tensor([0.])
519	tensor([0.0000, 0.0217, 0.0042])	tensor([0.])	tensor([0.])
520	tensor([0.0093, 0.0857, 0.0000])	tensor([1.])	tensor([1.])
521	tensor([0.0000, 0.0010, 0.0333])	tensor([0.])	tensor([0.])
522	tensor([0.0392, 0.1753, 0.0009])	tensor([1.])	tensor([1.])
523	tensor([0.0560, 0.2400, 0.2147])	tensor([1.])	tensor([1.])
524	tensor([0.0000, 0.0164, 0.0592])	tensor([0.])	tensor([0.])
525	tensor([0.0178, 0.6290, 0.2275])	tensor([1.])	tensor([1.])
526	tensor([0.0062, 0.0282, 0.0211])	tensor([1.])	tensor([1.])
527	tensor([0.0095, 0.5375, 0.2275])	tensor([1.])	tensor([1.])
528	tensor([0.0000, 0.0331, 0.0027])	tensor([0.])	tensor([0.])
529	tensor([0.0270, 0.2847, 0.0039])	tensor([1.])	tensor([1.])
530	tensor([0.0000, 0.0087, 0.0187])	tensor([0.])	tensor([0.])
531	tensor([0.0000, 0.0241, 0.0032])	tensor([0.])	tensor([0.])
532	tensor([0.0396, 0.3268, 0.2147])	tensor([1.])	tensor([1.])
533	tensor([0.0031, 0.5197, 0.0577])	tensor([1.])	tensor([1.])
534	tensor([0.0242, 0.5471, 0.0196])	tensor([1.])	tensor([1.])
535	tensor([0.0278, 0.6149, 0.0355])	tensor([1.])	tensor([1.])
536	tensor([0.0000, 0.0497, 0.0015])	tensor([0.])	tensor([0.])
537	tensor([0.0517, 0.2786, 0.0187])	tensor([1.])	tensor([1.])
538	tensor([0.0000, 0.0094, 0.0187])	tensor([0.])	tensor([0.])
539	tensor([0.0024, 0.0424, 0.0196])	tensor([1.])	tensor([1.])
540	tensor([0.0262, 0.3049, 0.2147])	tensor([1.])	tensor([1.])
541	tensor([0.0219, 0.3224, 0.2275])	tensor([1.])	tensor([1.])
542	tensor([0.0089, 0.5842, 0.1394])	tensor([1.])	tensor([1.])
543	tensor([0.0126, 0.5296, 0.2275])	tensor([1.])	tensor([1.])
544	tensor([0.0000, 0.0051, 0.0187])	tensor([0.])	tensor([0.])
545	tensor([0.0286, 0.3475, 0.0577])	tensor([1.])	tensor([1.])
546	tensor([0.0151, 0.2968, 0.2275])	tensor([1.])	tensor([1.])
547	tensor([0.0000, 0.0031, 0.0039])	tensor([0.])	tensor([0.])
548	tensor([0.0000, 0.0059, 0.2275])	tensor([0.])	tensor([0.])
549	tensor([0.0000, 0.0010, 0.0039])	tensor([0.])	tensor([0.])
550	tensor([0.0217, 0.6077, 0.0009])	tensor([1.])	tensor([1.])
551	tensor([0.0000, 0.1686, 0.2147])	tensor([1.])	tensor([1.])
552	tensor([0.0000e+00, 7.4074e-03, 7.6430e-05])	tensor([0.])	tensor([0.])
553	tensor([0.0000, 0.0020, 0.0187])	tensor([0.])	tensor([0.])
554	tensor([0.0000, 0.0521, 0.0000])	tensor([0.])	tensor([0.])
555	tensor([0.0000, 0.0282, 0.0042])	tensor([0.])	tensor([0.])
556	tensor([0.0000, 0.0049, 0.2275])	tensor([0.])	tensor([0.])
557	tensor([0.0000, 0.0561, 0.0577])	tensor([0.])	tensor([0.])
558	tensor([0.0247, 0.4090, 0.2275])	tensor([1.])	tensor([1.])
559	tensor([0.0075, 0.6165, 0.0065])	tensor([1.])	tensor([1.])
560	tensor([0.0286, 0.3295, 0.2147])	tensor([1.])	tensor([1.])
561	tensor([0.0081, 0.1627, 0.2275])	tensor([1.])	tensor([1.])
562	tensor([0.0380, 0.7302, 0.0023])	tensor([1.])	tensor([1.])
563	tensor([0.0123, 0.5492, 0.2147])	tensor([1.])	tensor([1.])
564	tensor([0.0034, 0.2252, 0.0065])	tensor([1.])	tensor([1.])
565	tensor([0.0004, 0.3449, 0.0040])	tensor([1.])	tensor([1.])
566	tensor([0.0000, 0.0145, 0.2147])	tensor([0.])	tensor([0.])
567	tensor([0.0000, 0.0032, 0.0592])	tensor([0.])	tensor([0.])
568	tensor([0.0000, 0.0250, 0.0592])	tensor([0.])	tensor([0.])
569	tensor([0.0022, 0.0085, 0.0355])	tensor([1.])	tensor([1.])
570	tensor([0.0567, 0.7809, 0.2275])	tensor([1.])	tensor([1.])
571	tensor([0.0080, 0.7076, 0.1394])	tensor([0.])	tensor([1.])
572	tensor([0.0000, 0.0378, 0.2147])	tensor([0.])	tensor([0.])
573	tensor([0.0000, 0.0190, 0.2147])	tensor([0.])	tensor([0.])
574	tensor([0.0000, 0.0063, 0.0196])	tensor([0.])	tensor([0.])
575	tensor([0.0552, 0.6825, 0.0592])	tensor([1.])	tensor([1.])
576	tensor([0.0547, 0.5170, 0.2275])	tensor([0.])	tensor([1.])
577	tensor([0.0145, 0.1806, 0.0041])	tensor([1.])	tensor([1.])
578	tensor([0.0000, 0.0028, 0.1394])	tensor([1.])	tensor([0.])
579	tensor([0.2500, 0.9552, 0.0043])	tensor([0.])	tensor([0.])
580	tensor([0.0000, 0.1159, 0.0079])	tensor([0.])	tensor([0.])
581	tensor([0.0000, 0.0079, 0.0196])	tensor([1.])	tensor([0.])
582	tensor([0.0000, 0.0000, 0.0003])	tensor([0.])	tensor([0.])
583	tensor([0.0000, 0.0075, 0.2147])	tensor([0.])	tensor([0.])
584	tensor([0.0000, 0.0051, 0.2147])	tensor([0.])	tensor([0.])
585	tensor([0.0035, 0.3327, 0.0355])	tensor([1.])	tensor([1.])
586	tensor([0.0000, 0.0264, 0.2275])	tensor([0.])	tensor([0.])
587	tensor([0.0000, 0.0014, 0.0187])	tensor([0.])	tensor([0.])
588	tensor([0.0000, 0.0004, 0.0196])	tensor([0.])	tensor([0.])
589	tensor([0.0088, 0.2887, 0.0577])	tensor([1.])	tensor([1.])
590	tensor([0.0074, 0.2119, 0.2275])	tensor([1.])	tensor([1.])
591	tensor([0.0000, 0.0617, 0.1394])	tensor([0.])	tensor([0.])
592	tensor([0.0096, 0.2440, 0.0050])	tensor([1.])	tensor([1.])
593	tensor([0.0041, 0.4141, 0.0577])	tensor([1.])	tensor([1.])
594	tensor([0.0000, 0.0135, 0.0577])	tensor([0.])	tensor([0.])
595	tensor([0.0323, 0.9166, 0.1394])	tensor([1.])	tensor([1.])
596	tensor([0.0571, 0.8557, 0.1394])	tensor([1.])	tensor([1.])
597	tensor([0.0746, 0.5046, 0.0110])	tensor([1.])	tensor([1.])
598	tensor([0.0000, 0.0756, 0.2275])	tensor([0.])	tensor([0.])
599	tensor([0.0000, 0.0072, 0.0000])	tensor([0.])	tensor([0.])
600	tensor([0.0000, 0.0000, 0.0032])	tensor([0.])	tensor([0.])
601	tensor([0.0000, 0.0339, 0.0355])	tensor([0.])	tensor([0.])
602	tensor([0.0167, 0.1945, 0.2275])	tensor([0.])	tensor([1.])
603	tensor([0.0461, 0.4239, 0.0333])	tensor([1.])	tensor([1.])
604	tensor([0.0000, 0.0186, 0.2275])	tensor([0.])	tensor([0.])
605	tensor([0.0385, 0.0144, 0.0187])	tensor([1.])	tensor([1.])
606	tensor([0.0054, 0.2792, 0.1394])	tensor([1.])	tensor([1.])
607	tensor([0.0545, 0.3482, 0.2275])	tensor([1.])	tensor([1.])
608	tensor([0.0000, 0.0149, 0.0333])	tensor([0.])	tensor([0.])
609	tensor([0.0970, 0.7857, 0.0355])	tensor([1.])	tensor([1.])
610	tensor([0.0110, 0.0833, 0.0041])	tensor([1.])	tensor([1.])
611	tensor([0.0000, 0.0123, 0.0110])	tensor([0.])	tensor([0.])
612	tensor([0.0000e+00, 1.7203e-01, 4.0226e-05])	tensor([0.])	tensor([0.])
613	tensor([0.0014, 0.3506, 0.0577])	tensor([1.])	tensor([1.])
614	tensor([0.0000, 0.0682, 0.2275])	tensor([0.])	tensor([0.])
615	tensor([0.0155, 0.3771, 0.2147])	tensor([1.])	tensor([1.])
616	tensor([0.0353, 0.2918, 0.0110])	tensor([1.])	tensor([1.])
617	tensor([0.0351, 0.8866, 0.1394])	tensor([0.])	tensor([1.])
618	tensor([0.0235, 0.6162, 0.1394])	tensor([1.])	tensor([1.])
619	tensor([0.0036, 0.0132, 0.2147])	tensor([1.])	tensor([1.])
620	tensor([0.0000, 0.0260, 0.0110])	tensor([0.])	tensor([0.])
621	tensor([0.0000, 0.0077, 0.0187])	tensor([0.])	tensor([0.])
622	tensor([0.0127, 0.4070, 0.2275])	tensor([1.])	tensor([1.])
623	tensor([0.0000, 0.0072, 0.0043])	tensor([0.])	tensor([0.])
624	tensor([0.0000, 0.0920, 0.0577])	tensor([0.])	tensor([0.])
625	tensor([0.0000, 0.0996, 0.0187])	tensor([0.])	tensor([0.])
626	tensor([0.1667, 0.8928, 0.0355])	tensor([0.])	tensor([0.])
627	tensor([0.0000, 0.1171, 0.0003])	tensor([0.])	tensor([0.])
628	tensor([0.0172, 0.7998, 0.0187])	tensor([1.])	tensor([1.])
629	tensor([0.0000, 0.2079, 0.0333])	tensor([1.])	tensor([0.])
630	tensor([0.0500, 0.7785, 0.1394])	tensor([1.])	tensor([1.])
631	tensor([0.0000, 0.0372, 0.0003])	tensor([0.])	tensor([0.])
632	tensor([0.0143, 0.5132, 0.0079])	tensor([1.])	tensor([1.])
633	tensor([0.0000, 0.0578, 0.0355])	tensor([0.])	tensor([0.])
634	tensor([0.0244, 0.1714, 0.2275])	tensor([1.])	tensor([1.])
635	tensor([0.0000, 0.0000, 0.0196])	tensor([0.])	tensor([0.])
636	tensor([0.0000, 0.0538, 0.0592])	tensor([0.])	tensor([0.])
637	tensor([1.9868e-02, 6.3029e-01, 2.9767e-04])	tensor([1.])	tensor([1.])
638	tensor([0.0079, 0.1534, 0.0023])	tensor([1.])	tensor([1.])
639	tensor([0.0000, 0.0096, 0.0003])	tensor([0.])	tensor([0.])
640	tensor([0.0000, 0.0393, 0.0592])	tensor([0.])	tensor([0.])
641	tensor([0.0000, 0.1824, 0.0333])	tensor([1.])	tensor([0.])
642	tensor([0.0000, 0.0976, 0.2147])	tensor([0.])	tensor([0.])
643	tensor([0.0000, 0.0834, 0.0110])	tensor([0.])	tensor([0.])
644	tensor([0.0736, 0.5511, 0.2275])	tensor([1.])	tensor([1.])
645	tensor([0.0000, 0.0186, 0.0014])	tensor([0.])	tensor([0.])
646	tensor([0.0127, 0.6021, 0.0577])	tensor([0.])	tensor([1.])
647	tensor([0.0291, 0.8197, 0.1394])	tensor([1.])	tensor([1.])
648	tensor([0.0000, 0.0040, 0.1394])	tensor([0.])	tensor([0.])
649	tensor([0.0000, 0.1873, 0.0043])	tensor([0.])	tensor([0.])
650	tensor([0.0328, 0.7303, 0.2275])	tensor([1.])	tensor([1.])
651	tensor([0.0000, 0.0266, 0.2147])	tensor([0.])	tensor([0.])
652	tensor([0.0000, 0.0187, 0.0011])	tensor([0.])	tensor([0.])
653	tensor([0.0093, 0.0397, 0.2147])	tensor([1.])	tensor([1.])
654	tensor([0.0051, 0.6257, 0.1394])	tensor([1.])	tensor([1.])
655	tensor([0.0000, 0.0230, 0.0196])	tensor([0.])	tensor([0.])
656	tensor([0.0000, 0.0089, 0.0355])	tensor([0.])	tensor([0.])
657	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
658	tensor([0.0343, 0.5575, 0.0039])	tensor([1.])	tensor([1.])
659	tensor([0.1263, 0.7210, 0.2147])	tensor([1.])	tensor([1.])
660	tensor([0.0000, 0.0414, 0.0592])	tensor([0.])	tensor([0.])
661	tensor([0.0000, 0.0177, 0.0020])	tensor([0.])	tensor([0.])
662	tensor([0.0000, 0.0104, 0.2275])	tensor([0.])	tensor([0.])
663	tensor([0.0000, 0.1259, 0.0333])	tensor([0.])	tensor([0.])
664	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
665	tensor([0.0354, 0.4198, 0.2275])	tensor([1.])	tensor([1.])
666	tensor([0.0000, 0.0250, 0.0010])	tensor([0.])	tensor([0.])
667	tensor([0.0000, 0.0326, 0.0187])	tensor([0.])	tensor([0.])
668	tensor([0.0000, 0.1705, 0.0333])	tensor([1.])	tensor([0.])
669	tensor([0.0000, 0.0097, 0.0592])	tensor([0.])	tensor([0.])
670	tensor([0.0000e+00, 8.6957e-03, 2.0113e-05])	tensor([0.])	tensor([0.])
671	tensor([0.0000, 0.0020, 0.0592])	tensor([0.])	tensor([0.])
672	tensor([0.0000, 0.0014, 0.2275])	tensor([0.])	tensor([0.])
673	tensor([0.0059, 0.1129, 0.0110])	tensor([1.])	tensor([1.])
674	tensor([0.0408, 0.3928, 0.2147])	tensor([1.])	tensor([1.])
675	tensor([0.0386, 0.4036, 0.2147])	tensor([1.])	tensor([1.])
676	tensor([0.0000, 0.0173, 0.0333])	tensor([0.])	tensor([0.])
677	tensor([0.1250, 0.8101, 0.0355])	tensor([0.])	tensor([0.])
678	tensor([0.0224, 0.1615, 0.2147])	tensor([1.])	tensor([1.])
679	tensor([0.0090, 0.1569, 0.0011])	tensor([1.])	tensor([1.])
680	tensor([0.0000, 0.1065, 0.2275])	tensor([1.])	tensor([0.])
681	tensor([0.0471, 0.6755, 0.0196])	tensor([1.])	tensor([1.])
682	tensor([0.0000, 0.0278, 0.0187])	tensor([0.])	tensor([0.])
683	tensor([0.0017, 0.0076, 0.2147])	tensor([1.])	tensor([1.])
684	tensor([0.0000e+00, 6.0976e-03, 4.0226e-06])	tensor([0.])	tensor([0.])
685	tensor([0.0309, 0.6492, 0.2275])	tensor([1.])	tensor([1.])
686	tensor([0.0000, 0.0111, 0.0592])	tensor([0.])	tensor([0.])
687	tensor([0.0000, 0.0424, 0.0027])	tensor([0.])	tensor([0.])
688	tensor([0.0000, 0.0482, 0.0577])	tensor([0.])	tensor([0.])
689	tensor([0.0077, 0.3453, 0.2275])	tensor([1.])	tensor([1.])
690	tensor([0.0076, 0.2478, 0.0110])	tensor([1.])	tensor([1.])
691	tensor([0.0769, 0.7480, 0.0015])	tensor([0.])	tensor([1.])
692	tensor([0.0029, 0.1515, 0.0333])	tensor([1.])	tensor([1.])
693	tensor([0.0000, 0.0193, 0.2275])	tensor([0.])	tensor([0.])
694	tensor([0.0000, 0.1402, 0.2147])	tensor([1.])	tensor([0.])
