count 	 data 	 target 	 output 
347	tensor([0.0000, 0.0194, 0.0187])	tensor([0.])	tensor([0.])
348	tensor([0.0433, 0.6714, 0.2147])	tensor([1.])	tensor([1.])
349	tensor([0.0000, 0.0102, 0.2275])	tensor([0.])	tensor([0.])
350	tensor([0.0148, 0.5638, 0.0577])	tensor([1.])	tensor([1.])
351	tensor([0.0156, 0.6085, 0.2147])	tensor([1.])	tensor([1.])
352	tensor([0.0227, 0.1380, 0.2147])	tensor([1.])	tensor([1.])
353	tensor([0.0000, 0.0067, 0.1394])	tensor([0.])	tensor([0.])
354	tensor([0.0000, 0.1363, 0.0032])	tensor([0.])	tensor([0.])
355	tensor([0.0000, 0.1159, 0.0027])	tensor([0.])	tensor([0.])
356	tensor([0.0056, 0.4571, 0.0040])	tensor([1.])	tensor([1.])
357	tensor([0.0000, 0.0003, 0.0023])	tensor([0.])	tensor([0.])
358	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
359	tensor([0.0080, 0.4761, 0.2147])	tensor([1.])	tensor([1.])
360	tensor([0.2000, 0.9968, 0.1394])	tensor([0.])	tensor([0.])
361	tensor([0.0000, 0.0615, 0.0038])	tensor([0.])	tensor([0.])
362	tensor([0.0051, 0.1637, 0.0577])	tensor([1.])	tensor([1.])
363	tensor([0.0000, 0.0443, 0.2147])	tensor([1.])	tensor([0.])
364	tensor([0.0250, 0.6818, 0.0050])	tensor([1.])	tensor([1.])
365	tensor([0.0000, 0.0099, 0.0187])	tensor([0.])	tensor([0.])
366	tensor([0.0000, 0.1119, 0.0196])	tensor([0.])	tensor([0.])
367	tensor([0.0056, 0.0322, 0.2147])	tensor([1.])	tensor([1.])
368	tensor([0.0000, 0.2570, 0.0014])	tensor([1.])	tensor([1.])
369	tensor([0.1000, 0.8728, 0.1394])	tensor([1.])	tensor([1.])
370	tensor([0.0245, 0.4480, 0.0187])	tensor([1.])	tensor([1.])
371	tensor([0.0000e+00, 5.9263e-05, 0.0000e+00])	tensor([0.])	tensor([0.])
372	tensor([0.0000, 0.0481, 0.0187])	tensor([0.])	tensor([0.])
373	tensor([0.0000, 0.0000, 0.0042])	tensor([0.])	tensor([0.])
374	tensor([0.0000, 0.0028, 0.2147])	tensor([0.])	tensor([0.])
375	tensor([0.0557, 0.5288, 0.2275])	tensor([1.])	tensor([1.])
376	tensor([0.1097, 0.7271, 0.0592])	tensor([1.])	tensor([1.])
377	tensor([0.0379, 0.8018, 0.1394])	tensor([1.])	tensor([1.])
378	tensor([0.0000, 0.0669, 0.0015])	tensor([0.])	tensor([0.])
379	tensor([0.0010, 0.0955, 0.0021])	tensor([1.])	tensor([1.])
380	tensor([0.0305, 0.6377, 0.0027])	tensor([1.])	tensor([1.])
381	tensor([0.0000, 0.0088, 0.0187])	tensor([0.])	tensor([0.])
382	tensor([0.0720, 0.6775, 0.2275])	tensor([1.])	tensor([1.])
383	tensor([0.0000e+00, 3.0979e-02, 4.0226e-06])	tensor([1.])	tensor([0.])
384	tensor([0.0556, 0.3455, 0.2275])	tensor([1.])	tensor([1.])
385	tensor([0.0000, 0.0624, 0.0038])	tensor([0.])	tensor([0.])
386	tensor([0.0000, 0.0474, 0.2147])	tensor([0.])	tensor([0.])
387	tensor([0.0000, 0.2191, 0.0196])	tensor([0.])	tensor([1.])
388	tensor([0.0000, 0.0561, 0.2147])	tensor([1.])	tensor([0.])
389	tensor([0.0000, 0.0071, 0.0014])	tensor([0.])	tensor([0.])
390	tensor([0.0268, 0.6550, 0.0592])	tensor([1.])	tensor([1.])
391	tensor([0.0000, 0.0670, 0.0030])	tensor([0.])	tensor([0.])
392	tensor([0.0894, 0.7775, 0.2275])	tensor([1.])	tensor([1.])
393	tensor([0.0485, 0.5074, 0.2275])	tensor([1.])	tensor([1.])
394	tensor([0.0895, 0.6040, 0.2275])	tensor([1.])	tensor([1.])
395	tensor([0.0000, 0.0082, 0.2275])	tensor([0.])	tensor([0.])
396	tensor([0.0000, 0.0000, 0.0013])	tensor([0.])	tensor([0.])
397	tensor([0.0350, 0.5990, 0.2147])	tensor([1.])	tensor([1.])
398	tensor([0.0000, 0.0242, 0.0013])	tensor([1.])	tensor([0.])
399	tensor([0.0463, 0.3181, 0.2275])	tensor([1.])	tensor([1.])
400	tensor([0.0084, 0.5313, 0.2147])	tensor([1.])	tensor([1.])
401	tensor([0.0000, 0.1155, 0.1394])	tensor([0.])	tensor([0.])
402	tensor([0.0000, 0.0497, 0.2147])	tensor([0.])	tensor([0.])
403	tensor([0.0000, 0.0048, 0.2147])	tensor([0.])	tensor([0.])
404	tensor([0.0147, 0.1604, 0.2275])	tensor([1.])	tensor([1.])
405	tensor([0.0000, 0.0051, 0.0014])	tensor([0.])	tensor([0.])
406	tensor([0.0000, 0.0100, 0.0592])	tensor([0.])	tensor([0.])
407	tensor([0.0000, 0.0228, 0.0196])	tensor([0.])	tensor([0.])
408	tensor([0.0000, 0.0047, 0.2275])	tensor([0.])	tensor([0.])
409	tensor([0.0000, 0.0052, 0.0196])	tensor([0.])	tensor([0.])
410	tensor([0.0276, 0.1760, 0.2147])	tensor([1.])	tensor([1.])
411	tensor([0.0178, 0.2059, 0.2147])	tensor([1.])	tensor([1.])
412	tensor([0.0072, 0.0368, 0.0211])	tensor([1.])	tensor([1.])
413	tensor([0.0613, 0.6567, 0.0592])	tensor([1.])	tensor([1.])
414	tensor([0.0000, 0.0040, 0.1394])	tensor([0.])	tensor([0.])
415	tensor([0.0296, 0.4280, 0.2275])	tensor([1.])	tensor([1.])
416	tensor([0.0057, 0.2102, 0.0005])	tensor([1.])	tensor([1.])
417	tensor([0.0082, 0.1198, 0.2147])	tensor([1.])	tensor([1.])
418	tensor([0.0587, 0.6053, 0.2275])	tensor([1.])	tensor([1.])
419	tensor([0.0000, 0.1793, 0.0043])	tensor([0.])	tensor([0.])
420	tensor([0.0000, 0.0285, 0.0577])	tensor([1.])	tensor([0.])
421	tensor([0.0000, 0.0008, 0.0577])	tensor([0.])	tensor([0.])
422	tensor([0.0000, 0.0768, 0.2147])	tensor([1.])	tensor([0.])
423	tensor([0.0195, 0.2121, 0.2147])	tensor([1.])	tensor([1.])
424	tensor([0.0477, 0.4816, 0.2275])	tensor([1.])	tensor([1.])
425	tensor([0.0030, 0.2978, 0.0333])	tensor([1.])	tensor([1.])
426	tensor([0.0000, 0.0141, 0.0187])	tensor([0.])	tensor([0.])
427	tensor([0.0138, 0.5940, 0.1394])	tensor([1.])	tensor([1.])
428	tensor([0.0000, 0.0166, 0.0592])	tensor([1.])	tensor([0.])
429	tensor([0.0000, 0.0371, 0.0050])	tensor([0.])	tensor([0.])
430	tensor([0.0351, 0.8866, 0.1394])	tensor([0.])	tensor([1.])
431	tensor([0.0833, 0.9309, 0.0355])	tensor([0.])	tensor([0.])
432	tensor([0.0000, 0.0682, 0.0039])	tensor([0.])	tensor([0.])
433	tensor([0.0169, 0.5564, 0.2275])	tensor([1.])	tensor([1.])
434	tensor([0.0054, 0.1780, 0.0355])	tensor([1.])	tensor([1.])
435	tensor([0.0000, 0.0051, 0.0187])	tensor([0.])	tensor([0.])
436	tensor([0.0000, 0.0021, 0.0355])	tensor([0.])	tensor([0.])
437	tensor([0.0000, 0.0110, 0.0577])	tensor([0.])	tensor([0.])
438	tensor([0.0000, 0.0533, 0.0040])	tensor([0.])	tensor([0.])
439	tensor([0.0196, 0.2089, 0.0013])	tensor([1.])	tensor([1.])
440	tensor([0.0000, 0.0161, 0.2147])	tensor([0.])	tensor([0.])
441	tensor([0.0000, 0.0668, 0.0000])	tensor([0.])	tensor([0.])
442	tensor([0.0000, 0.0056, 0.2275])	tensor([0.])	tensor([0.])
443	tensor([0.0617, 0.4655, 0.2275])	tensor([1.])	tensor([1.])
444	tensor([0.0000, 0.0329, 0.2275])	tensor([0.])	tensor([0.])
445	tensor([0.0151, 0.1166, 0.2147])	tensor([1.])	tensor([1.])
446	tensor([0.0160, 0.1042, 0.0196])	tensor([1.])	tensor([1.])
447	tensor([0.0115, 0.7447, 0.0014])	tensor([1.])	tensor([1.])
448	tensor([0.0088, 0.3446, 0.0016])	tensor([1.])	tensor([1.])
449	tensor([0.0000, 0.0093, 0.0187])	tensor([0.])	tensor([0.])
450	tensor([0.0000, 0.0173, 0.0039])	tensor([0.])	tensor([0.])
451	tensor([0.0000, 0.0000, 0.0015])	tensor([0.])	tensor([0.])
452	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
453	tensor([0.0302, 0.6178, 0.0577])	tensor([1.])	tensor([1.])
454	tensor([0.0205, 0.0706, 0.2275])	tensor([1.])	tensor([1.])
455	tensor([0.0107, 0.3888, 0.2275])	tensor([1.])	tensor([1.])
456	tensor([0.0172, 0.1306, 0.2147])	tensor([0.])	tensor([1.])
457	tensor([0.0500, 0.7785, 0.1394])	tensor([1.])	tensor([1.])
458	tensor([0.0000, 0.0051, 0.0355])	tensor([0.])	tensor([0.])
459	tensor([0.0000, 0.0073, 0.0333])	tensor([0.])	tensor([0.])
460	tensor([0.0288, 0.3092, 0.2147])	tensor([1.])	tensor([1.])
461	tensor([0.0088, 0.1720, 0.0007])	tensor([1.])	tensor([1.])
462	tensor([0.0000, 0.1074, 0.2275])	tensor([0.])	tensor([0.])
463	tensor([0.0000, 0.0132, 0.0196])	tensor([0.])	tensor([0.])
464	tensor([0.0205, 0.6536, 0.0592])	tensor([1.])	tensor([1.])
465	tensor([0.1667, 0.9341, 0.0057])	tensor([0.])	tensor([0.])
466	tensor([0.0558, 0.6938, 0.0577])	tensor([1.])	tensor([1.])
467	tensor([0.0000, 0.0019, 0.0577])	tensor([0.])	tensor([0.])
468	tensor([0.0000, 0.0357, 0.0015])	tensor([0.])	tensor([0.])
469	tensor([0.0526, 0.7517, 0.0577])	tensor([0.])	tensor([1.])
470	tensor([0.0000, 0.0226, 0.0002])	tensor([0.])	tensor([0.])
471	tensor([0.0000, 0.1111, 0.0013])	tensor([0.])	tensor([0.])
472	tensor([0.0471, 0.6615, 0.2275])	tensor([1.])	tensor([1.])
473	tensor([2.5907e-02, 6.3739e-01, 2.4136e-05])	tensor([1.])	tensor([1.])
474	tensor([0.0171, 0.1279, 0.2147])	tensor([1.])	tensor([1.])
475	tensor([0.0437, 0.2916, 0.0592])	tensor([1.])	tensor([1.])
476	tensor([0.0000, 0.0012, 0.2147])	tensor([0.])	tensor([0.])
477	tensor([0.0000, 0.0182, 0.0032])	tensor([0.])	tensor([0.])
478	tensor([0.0000, 0.0157, 0.2147])	tensor([0.])	tensor([0.])
479	tensor([0.0000, 0.0459, 0.0030])	tensor([0.])	tensor([0.])
480	tensor([0.0330, 0.4433, 0.0592])	tensor([1.])	tensor([1.])
481	tensor([0.0000, 0.2313, 0.2275])	tensor([1.])	tensor([1.])
482	tensor([0.0354, 0.6646, 0.2147])	tensor([1.])	tensor([1.])
483	tensor([0.0000, 0.0313, 0.1394])	tensor([0.])	tensor([0.])
484	tensor([0.0081, 0.3281, 0.0577])	tensor([0.])	tensor([1.])
485	tensor([0.0000, 0.0236, 0.2147])	tensor([0.])	tensor([0.])
486	tensor([0.0000, 0.1055, 0.0592])	tensor([0.])	tensor([0.])
487	tensor([0.0000, 0.0141, 0.0577])	tensor([0.])	tensor([0.])
488	tensor([0.0000, 0.0245, 0.0187])	tensor([0.])	tensor([0.])
489	tensor([0.0000, 0.0122, 0.1394])	tensor([1.])	tensor([0.])
490	tensor([0.0127, 0.6553, 0.1394])	tensor([1.])	tensor([1.])
491	tensor([0.0255, 0.7223, 0.0577])	tensor([1.])	tensor([1.])
492	tensor([0.0000, 0.0149, 0.0050])	tensor([0.])	tensor([0.])
493	tensor([0.0286, 0.8249, 0.1394])	tensor([0.])	tensor([1.])
494	tensor([0.0000, 0.1727, 0.2147])	tensor([0.])	tensor([1.])
495	tensor([0.0088, 0.3322, 0.2275])	tensor([1.])	tensor([1.])
496	tensor([0.0159, 0.7234, 0.2275])	tensor([1.])	tensor([1.])
497	tensor([0.0000, 0.0000, 0.0039])	tensor([0.])	tensor([0.])
498	tensor([0.0000, 0.0059, 0.1394])	tensor([0.])	tensor([0.])
499	tensor([0.0008, 0.0854, 0.0079])	tensor([1.])	tensor([1.])
500	tensor([0.0000, 0.0212, 0.0002])	tensor([0.])	tensor([0.])
501	tensor([0.0000, 0.1161, 0.0577])	tensor([0.])	tensor([0.])
502	tensor([0.0000, 0.0341, 0.0000])	tensor([0.])	tensor([0.])
503	tensor([0.0062, 0.2488, 0.0039])	tensor([1.])	tensor([1.])
504	tensor([0.0000, 0.0399, 0.0577])	tensor([0.])	tensor([0.])
505	tensor([0.0000, 0.0024, 0.0333])	tensor([0.])	tensor([0.])
506	tensor([0.0000e+00, 2.3608e-01, 1.7700e-04])	tensor([1.])	tensor([1.])
507	tensor([0.0047, 0.2593, 0.0577])	tensor([1.])	tensor([1.])
508	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
509	tensor([0.0000, 0.0039, 0.0033])	tensor([0.])	tensor([0.])
510	tensor([0.0323, 0.4257, 0.0050])	tensor([1.])	tensor([1.])
511	tensor([0.0000, 0.0000, 0.0019])	tensor([0.])	tensor([0.])
512	tensor([0.0045, 0.0465, 0.2147])	tensor([1.])	tensor([1.])
513	tensor([0.0000, 0.0409, 0.0355])	tensor([0.])	tensor([0.])
514	tensor([0.0028, 0.3298, 0.0187])	tensor([1.])	tensor([1.])
515	tensor([0.0000, 0.0289, 0.0040])	tensor([0.])	tensor([0.])
516	tensor([0.0000, 0.0014, 0.0057])	tensor([0.])	tensor([0.])
517	tensor([0.0000, 0.0836, 0.0110])	tensor([0.])	tensor([0.])
518	tensor([0.0000, 0.0324, 0.0196])	tensor([0.])	tensor([0.])
519	tensor([0.0000, 0.0073, 0.0050])	tensor([0.])	tensor([0.])
520	tensor([0.0000, 0.1988, 0.0032])	tensor([1.])	tensor([0.])
521	tensor([0.0406, 0.4380, 0.2147])	tensor([1.])	tensor([1.])
522	tensor([0.0000, 0.1021, 0.0079])	tensor([1.])	tensor([0.])
523	tensor([0.0305, 0.2567, 0.2147])	tensor([1.])	tensor([1.])
524	tensor([0.0000, 0.0193, 0.1394])	tensor([0.])	tensor([0.])
525	tensor([0.0201, 0.4225, 0.2275])	tensor([1.])	tensor([1.])
526	tensor([0.0204, 0.6900, 0.0355])	tensor([0.])	tensor([1.])
527	tensor([0.0000, 0.0655, 0.1394])	tensor([0.])	tensor([0.])
528	tensor([0.0000, 0.0547, 0.2275])	tensor([1.])	tensor([0.])
529	tensor([0.0000, 0.1123, 0.0038])	tensor([0.])	tensor([0.])
530	tensor([0.0000, 0.0000, 0.0020])	tensor([0.])	tensor([0.])
531	tensor([0.0097, 0.3455, 0.0333])	tensor([1.])	tensor([1.])
532	tensor([0.0500, 0.8241, 0.0023])	tensor([1.])	tensor([1.])
533	tensor([0.0188, 0.6072, 0.0355])	tensor([1.])	tensor([1.])
534	tensor([0.0000, 0.0210, 0.2147])	tensor([0.])	tensor([0.])
535	tensor([0.0000, 0.0956, 0.0211])	tensor([1.])	tensor([0.])
536	tensor([0.0000, 0.0211, 0.0016])	tensor([0.])	tensor([0.])
537	tensor([0.0000, 0.0143, 0.0196])	tensor([0.])	tensor([0.])
538	tensor([0.0039, 0.0549, 0.2275])	tensor([1.])	tensor([1.])
539	tensor([0.0000, 0.1146, 0.0018])	tensor([0.])	tensor([0.])
540	tensor([0.0000, 0.0418, 0.0592])	tensor([1.])	tensor([0.])
541	tensor([0.0167, 0.0427, 0.2275])	tensor([1.])	tensor([1.])
542	tensor([0.0000, 0.0074, 0.0050])	tensor([0.])	tensor([0.])
543	tensor([0.0000, 0.0092, 0.0187])	tensor([0.])	tensor([0.])
544	tensor([0.0000, 0.0372, 0.0057])	tensor([0.])	tensor([0.])
545	tensor([0.0000, 0.0947, 0.0592])	tensor([0.])	tensor([0.])
546	tensor([0.0000, 0.0018, 0.0196])	tensor([0.])	tensor([0.])
547	tensor([0.0111, 0.1560, 0.2147])	tensor([1.])	tensor([1.])
548	tensor([0.0000, 0.1465, 0.0027])	tensor([0.])	tensor([0.])
549	tensor([0.0132, 0.4109, 0.0333])	tensor([1.])	tensor([1.])
550	tensor([0.0342, 0.6108, 0.0196])	tensor([1.])	tensor([1.])
551	tensor([0.0000, 0.0258, 0.0019])	tensor([1.])	tensor([0.])
552	tensor([0.0000, 0.0092, 0.2147])	tensor([1.])	tensor([0.])
553	tensor([0.0000, 0.0000, 0.0057])	tensor([0.])	tensor([0.])
554	tensor([0.0000, 0.0895, 0.2147])	tensor([0.])	tensor([0.])
555	tensor([0.0583, 0.4792, 0.0333])	tensor([1.])	tensor([1.])
556	tensor([0.0110, 0.6933, 0.1394])	tensor([1.])	tensor([1.])
557	tensor([0.0000, 0.0681, 0.0577])	tensor([0.])	tensor([0.])
558	tensor([0.0432, 0.2391, 0.2147])	tensor([1.])	tensor([1.])
559	tensor([0.0000, 0.0241, 0.0333])	tensor([0.])	tensor([0.])
560	tensor([0.0139, 0.5849, 0.0592])	tensor([1.])	tensor([1.])
561	tensor([0.0322, 0.6874, 0.1394])	tensor([1.])	tensor([1.])
562	tensor([0.0000, 0.1258, 0.2147])	tensor([1.])	tensor([0.])
563	tensor([0.0000, 0.0217, 0.0032])	tensor([0.])	tensor([0.])
564	tensor([0.0309, 0.2515, 0.2275])	tensor([1.])	tensor([1.])
565	tensor([0.0058, 0.5587, 0.2147])	tensor([1.])	tensor([1.])
566	tensor([0.0000, 0.0291, 0.0039])	tensor([1.])	tensor([0.])
567	tensor([0.0000, 0.1831, 0.1394])	tensor([0.])	tensor([1.])
568	tensor([0.0000, 0.0037, 0.0577])	tensor([0.])	tensor([0.])
569	tensor([0.0000, 0.0041, 0.0333])	tensor([0.])	tensor([0.])
570	tensor([0.0968, 0.3220, 0.2147])	tensor([1.])	tensor([1.])
571	tensor([0.0100, 0.0660, 0.2147])	tensor([1.])	tensor([1.])
572	tensor([0.0000, 0.0688, 0.0333])	tensor([1.])	tensor([0.])
573	tensor([0.0000, 0.0571, 0.2147])	tensor([0.])	tensor([0.])
574	tensor([0.0103, 0.0351, 0.0592])	tensor([1.])	tensor([1.])
575	tensor([0.0000, 0.0045, 0.2275])	tensor([0.])	tensor([0.])
576	tensor([0.0000, 0.0768, 0.0021])	tensor([1.])	tensor([0.])
577	tensor([0.0000, 0.0028, 0.0016])	tensor([0.])	tensor([0.])
578	tensor([0.0400, 0.3776, 0.2147])	tensor([1.])	tensor([1.])
579	tensor([0.0323, 0.7825, 0.0065])	tensor([1.])	tensor([1.])
580	tensor([0.0000, 0.0101, 0.2275])	tensor([0.])	tensor([0.])
581	tensor([0.0000, 0.0747, 0.2147])	tensor([0.])	tensor([0.])
582	tensor([0.0040, 0.3806, 0.2275])	tensor([1.])	tensor([1.])
583	tensor([0.0000, 0.0908, 0.0577])	tensor([0.])	tensor([0.])
584	tensor([0.0000, 0.0291, 0.0006])	tensor([0.])	tensor([0.])
585	tensor([0.0000, 0.0365, 0.1394])	tensor([1.])	tensor([0.])
586	tensor([0.0000, 0.0967, 0.0030])	tensor([0.])	tensor([0.])
587	tensor([0.0000, 0.0235, 0.0033])	tensor([0.])	tensor([0.])
588	tensor([0.0000, 0.0003, 0.1394])	tensor([0.])	tensor([0.])
589	tensor([0.0000, 0.0006, 0.0014])	tensor([0.])	tensor([0.])
590	tensor([0.0000, 0.0859, 0.1394])	tensor([0.])	tensor([0.])
591	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
592	tensor([0.0642, 0.7901, 0.0592])	tensor([1.])	tensor([1.])
593	tensor([0.0130, 0.2102, 0.2147])	tensor([1.])	tensor([1.])
594	tensor([0.0000, 0.0086, 0.0333])	tensor([0.])	tensor([0.])
595	tensor([0.0000e+00, 1.6146e-04, 4.0226e-06])	tensor([0.])	tensor([0.])
596	tensor([0.0580, 0.4237, 0.2275])	tensor([1.])	tensor([1.])
597	tensor([0.0000, 0.0430, 0.0050])	tensor([0.])	tensor([0.])
598	tensor([0.0000, 0.0015, 0.0187])	tensor([0.])	tensor([0.])
599	tensor([0.0394, 0.2466, 0.1394])	tensor([1.])	tensor([1.])
600	tensor([0.0186, 0.4620, 0.0577])	tensor([1.])	tensor([1.])
601	tensor([0.0000, 0.0027, 0.0592])	tensor([0.])	tensor([0.])
602	tensor([0.0197, 0.2891, 0.0041])	tensor([1.])	tensor([1.])
603	tensor([0.0649, 0.5118, 0.2275])	tensor([1.])	tensor([1.])
604	tensor([0.0096, 0.4266, 0.1394])	tensor([1.])	tensor([1.])
605	tensor([0.0081, 0.2155, 0.0196])	tensor([1.])	tensor([1.])
606	tensor([0.0000, 0.0275, 0.0577])	tensor([1.])	tensor([0.])
607	tensor([0.0137, 0.0898, 0.0577])	tensor([0.])	tensor([1.])
608	tensor([0.0000, 0.0260, 0.0187])	tensor([0.])	tensor([0.])
609	tensor([0.0147, 0.2695, 0.0050])	tensor([1.])	tensor([1.])
610	tensor([0.5000, 0.9983, 0.1394])	tensor([0.])	tensor([0.])
611	tensor([0.0000, 0.0055, 0.0187])	tensor([0.])	tensor([0.])
612	tensor([1.0000, 0.9998, 0.1394])	tensor([0.])	tensor([0.])
613	tensor([0.0018, 0.3912, 0.2275])	tensor([1.])	tensor([1.])
614	tensor([0.0199, 0.2656, 0.2147])	tensor([1.])	tensor([1.])
615	tensor([0.0000, 0.0044, 0.0592])	tensor([0.])	tensor([0.])
616	tensor([0.0072, 0.6566, 0.0187])	tensor([0.])	tensor([1.])
617	tensor([0.0134, 0.3095, 0.0577])	tensor([1.])	tensor([1.])
618	tensor([0.0000, 0.0556, 0.0187])	tensor([0.])	tensor([0.])
619	tensor([0.0000, 0.1748, 0.0043])	tensor([0.])	tensor([0.])
620	tensor([0.0088, 0.7463, 0.0187])	tensor([1.])	tensor([1.])
621	tensor([0.0037, 0.2568, 0.0592])	tensor([1.])	tensor([1.])
622	tensor([0.0000, 0.0340, 0.0016])	tensor([0.])	tensor([0.])
623	tensor([0.0435, 0.8256, 0.1394])	tensor([1.])	tensor([1.])
624	tensor([0.0423, 0.4681, 0.2275])	tensor([1.])	tensor([1.])
625	tensor([0.0084, 0.3976, 0.0577])	tensor([1.])	tensor([1.])
626	tensor([0.0000, 0.0244, 0.0057])	tensor([0.])	tensor([0.])
627	tensor([0.0754, 0.7405, 0.1394])	tensor([1.])	tensor([1.])
628	tensor([0.0329, 0.3255, 0.0333])	tensor([1.])	tensor([1.])
629	tensor([0.0000, 0.0142, 0.0196])	tensor([0.])	tensor([0.])
630	tensor([0.0000, 0.1496, 0.2275])	tensor([1.])	tensor([1.])
631	tensor([0.0000, 0.0058, 0.0014])	tensor([0.])	tensor([0.])
632	tensor([0.0000, 0.0047, 0.0196])	tensor([0.])	tensor([0.])
633	tensor([0.0000, 0.0123, 0.0592])	tensor([0.])	tensor([0.])
634	tensor([0.0000, 0.0586, 0.0057])	tensor([0.])	tensor([0.])
635	tensor([0.0000, 0.0510, 0.0592])	tensor([0.])	tensor([0.])
636	tensor([0.0000, 0.0636, 0.0042])	tensor([1.])	tensor([0.])
637	tensor([0.0619, 0.7200, 0.2275])	tensor([1.])	tensor([1.])
638	tensor([0.0085, 0.0141, 0.2147])	tensor([1.])	tensor([1.])
639	tensor([0.0500, 0.4056, 0.2147])	tensor([1.])	tensor([1.])
640	tensor([0.0000e+00, 4.5455e-02, 4.8271e-05])	tensor([0.])	tensor([0.])
641	tensor([0.0000, 0.0349, 0.2147])	tensor([0.])	tensor([0.])
642	tensor([0.0000, 0.0485, 0.0030])	tensor([0.])	tensor([0.])
643	tensor([0.0000, 0.0574, 0.0592])	tensor([0.])	tensor([0.])
644	tensor([0.0000, 0.0159, 0.0196])	tensor([0.])	tensor([0.])
645	tensor([0.0000, 0.0316, 0.0025])	tensor([0.])	tensor([0.])
646	tensor([0.0568, 0.3464, 0.0355])	tensor([1.])	tensor([1.])
647	tensor([0.0158, 0.2355, 0.2147])	tensor([1.])	tensor([1.])
648	tensor([0.0361, 0.2366, 0.2147])	tensor([1.])	tensor([1.])
649	tensor([0.0000, 0.0634, 0.0577])	tensor([0.])	tensor([0.])
650	tensor([0.0000, 0.0596, 0.0005])	tensor([1.])	tensor([0.])
651	tensor([0.0000, 0.0885, 0.2275])	tensor([1.])	tensor([0.])
652	tensor([0.0000, 0.0005, 0.0577])	tensor([0.])	tensor([0.])
653	tensor([0.0270, 0.6144, 0.1394])	tensor([1.])	tensor([1.])
654	tensor([0.0000, 0.0031, 0.1394])	tensor([0.])	tensor([0.])
655	tensor([0.0000, 0.0052, 0.2147])	tensor([0.])	tensor([0.])
656	tensor([0.0000, 0.0297, 0.0592])	tensor([0.])	tensor([0.])
657	tensor([0.0000, 0.0043, 0.0196])	tensor([1.])	tensor([0.])
658	tensor([0.0019, 0.0218, 0.0196])	tensor([1.])	tensor([1.])
659	tensor([0.0272, 0.4027, 0.0042])	tensor([1.])	tensor([1.])
660	tensor([0.0611, 0.4256, 0.2275])	tensor([1.])	tensor([1.])
661	tensor([0.0522, 0.7004, 0.2147])	tensor([1.])	tensor([1.])
662	tensor([0.0000, 0.0309, 0.0592])	tensor([0.])	tensor([0.])
663	tensor([1.2500e-01, 9.7479e-01, 1.2068e-05])	tensor([0.])	tensor([0.])
664	tensor([0.0000, 0.0452, 0.0577])	tensor([0.])	tensor([0.])
665	tensor([0.0000, 0.0666, 0.0187])	tensor([0.])	tensor([0.])
666	tensor([0.0000, 0.0017, 0.0021])	tensor([0.])	tensor([0.])
667	tensor([0.0000e+00, 1.4194e-01, 1.2068e-05])	tensor([0.])	tensor([0.])
668	tensor([0.0221, 0.7137, 0.0016])	tensor([1.])	tensor([1.])
669	tensor([0.0000, 0.0440, 0.0187])	tensor([0.])	tensor([0.])
670	tensor([0.0000, 0.0109, 0.0002])	tensor([0.])	tensor([0.])
671	tensor([0.0000, 0.0976, 0.2147])	tensor([0.])	tensor([0.])
672	tensor([0.0039, 0.5226, 0.0577])	tensor([0.])	tensor([1.])
673	tensor([0.0000, 0.2453, 0.0592])	tensor([1.])	tensor([1.])
674	tensor([0.0502, 0.6499, 0.2275])	tensor([1.])	tensor([1.])
675	tensor([0.0000, 0.0235, 0.1394])	tensor([0.])	tensor([0.])
676	tensor([0.0167, 0.5858, 0.0333])	tensor([1.])	tensor([1.])
677	tensor([0.0000, 0.0278, 0.2147])	tensor([0.])	tensor([0.])
678	tensor([0.0213, 0.3915, 0.0355])	tensor([1.])	tensor([1.])
679	tensor([0.0000, 0.0058, 0.0010])	tensor([0.])	tensor([0.])
680	tensor([0.0000, 0.1722, 0.0040])	tensor([0.])	tensor([0.])
681	tensor([0.0000e+00, 1.0989e-02, 2.4136e-05])	tensor([0.])	tensor([0.])
682	tensor([0.0000, 0.0064, 0.2275])	tensor([0.])	tensor([0.])
683	tensor([0.0000, 0.0318, 0.2275])	tensor([0.])	tensor([0.])
684	tensor([0.0216, 0.6529, 0.0355])	tensor([1.])	tensor([1.])
685	tensor([0.0000, 0.1470, 0.2147])	tensor([1.])	tensor([1.])
686	tensor([0.0000, 0.0230, 0.0592])	tensor([0.])	tensor([0.])
687	tensor([0.0019, 0.1688, 0.2147])	tensor([1.])	tensor([1.])
688	tensor([0.0099, 0.5068, 0.2147])	tensor([1.])	tensor([1.])
689	tensor([0.0526, 0.8039, 0.2275])	tensor([0.])	tensor([1.])
690	tensor([0.0237, 0.2459, 0.2147])	tensor([1.])	tensor([1.])
691	tensor([0.0630, 0.4532, 0.2275])	tensor([1.])	tensor([1.])
692	tensor([0.0000, 0.0474, 0.0196])	tensor([0.])	tensor([0.])
693	tensor([0.0000, 0.0028, 0.2275])	tensor([0.])	tensor([0.])
694	tensor([0.0192, 0.6347, 0.2275])	tensor([1.])	tensor([1.])
